"Sample","Bay","Zone","Re_grid","Year","Season","nseines","ntrawls","Alo. alabamae","Alo. chrysochloris","Anc. cubana","Anc. hepsetus","Anc. lyolepis","Anc. mitchilli","Anchoa spp.","Bai. chrysoura","Brevoortia spp.","Car. crysos","Car. hippos","Car. latus","Chl. chrysurus","Clupeidae spp.","Cyp. variegatus","Dec. punctatus","Dia. auratus","Dor. cepedianum","Dor. petenense","Eucinostomus spp.","Fun. confluentus","Fun. grandis","Fun. seminolis","Fun. similis","Gam. holbrooki","Hae. aurolineatum","Har. jaguana","Hyp. harringtonensis","Hyp. meeki","Hyp. unifasciatus","Hyporhamphus spp.","Lag. rhomboides","Lei. xanthurus","Luc. goodei","Luc. parva","Mem. martinica","Menidia spp.","Mug. cephalus","Mug. curema","Mug. trichodon","Mugil spp.","Oli. saurus","Opi. oglinum","Ort. chrysoptera","Pep. burti","Pep. paru","Poe. latipinna","Sar. aurita","Sel. setapinnis","Ste. caprinus","bottomveg","temp","pH","sal","DO","vis"
"AP_B15_2014_3","AP","B",15,2014,3,5,1,0,0,0,0.000567768,0,0.00851652,0,0.012163503,0,0,0,0,0.000567768,0,0,0,0,0,0,0.324403192,0,0,0,0.000567768,0,0,0,0,0,0,0.000567768,0.165742753,0,0,0.007948752,0,0.013058664,0,0,0,0,0.006245448,0,0.056565528,0,0,0,0,0,0,36.5714285714286,29.9428571428571,8.22857142857143,31.6142857142857,6.31428571428571,1.6
"AP_B15_2015_2","AP","B",15,2015,2,7,2,0,0,0.153173314,0,0,0.05361066,0,0.061269326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792429038,0,0,0,0,0.00283884,0,0,0,0,0,0,0.250582737,0,0,0,0,0,0,67,21.4666666666667,8.13333333333333,28.8333333333333,8.3,1.2
"AP_B15_2015_3","AP","B",15,2015,3,4,2,0,0,0.063822214,0,0.048504883,0.625213096,0,0.033187551,0,0,0,0,0,0,0,0,0,0,0,0.163420485,0,0,0,0,0,0,0.033119799,0,0.0047314,0,0,0.024691705,0.012764443,0,0,0,0,0,0.00094628,0,0,0.00189256,0,0.16083198,0,0,0,0,0,0,32.6666666666667,29.65,7.85,32.6333333333333,6.15,1.73333333333333
"AP_B15_2015_4","AP","B",15,2015,4,5,2,0,0,0,0.022975997,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200551638,0,0.00070971,0,0,0,0,0,0,0,0,0,0.207789972,0.022975997,0,0.00638739,0,0.00070971,0,0,0,0,0,0,0.023685707,0,0,0,0,0,0,58.2,24.14,7.8,29.92,5.68,1.5
"AP_B15_2016_1","AP","B",15,2016,1,7,2,0,0,0,0.007658666,0,0.007658666,0,0.030634663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115176274,0.00520454,0,0,0,0.00094628,0.0070971,0,0,0,0,0,0.007658666,0,0,0,0,0,0,51.5714285714286,20.0857142857143,8.07142857142857,27.1,8.75714285714286,0.85
"AP_B15_2016_2","AP","B",15,2016,2,6,1,0,0,0.011487999,0.019146664,0.038293329,0.003829333,0,0.015317331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379749954,0.010497506,0,0,0,0,0,0,0,0,0,0,0.073349901,0,0,0,0,0,0,67,23.3333333333333,7.96666666666667,30.6,7.06666666666667,1.75
"AP_B15_2016_3","AP","B",15,2016,3,4,4,0,0,0,0,0,0,0,0.106027571,0,0,0,0,0,0,0,0,0,0,0,0.227115791,0,0,0,0,0,0,0.078068098,0,0,0,0,0.075034598,0,0,0,0,0,0,0,0,0,0,0,0.128497114,0,0,0,0,0,0,64.5,30.6333333333333,8.05,29.5666666666667,5.51666666666667,2.4
"AP_B15_2017_1","AP","B",15,2017,1,4,4,0,0,0,0,0,0.128637543,0,0.083246366,0,0,0,0,0.063267238,0.004030877,0,0,0,0,0,0.006869717,0,0,0,0,0,0,0,0,0,0,0,0.103225494,0.021835938,0,0,0,0,0,0,0,0,0,0,0.013319419,0.003329855,0,0,0,0,0,33.6666666666667,17.4666666666667,8,30.7333333333333,6.8,1.65
"AP_B15_2017_2","AP","B",15,2017,2,6,5,0,0,0,0.000567768,0,0,0,0.001135536,0,0,0,0,0,0,0.005109912,0,0,0,0,0.000567768,0,0.011923128,0,0.010219824,0,0,0,0,0,0,0,0.546064441,0,0,0,0,0.018736344,0.000567768,0.000567768,0,0,0,0,0.145261588,0,0,0,0,0,0,53.8333333333333,24.8833333333333,7.81666666666667,31.6166666666667,5.51666666666667,0.4
"AP_B15_2017_4","AP","B",15,2017,4,2,2,0,0,0,0,0,0,0,0.030634663,0,0,0,0,0,0,0,0,0,0,0,0.025814837,0,0,0,0,0,0,0,0,0,0,0,0.177038176,0,0,0,0,0.00141942,0,0,0,0,0,0,0.191466643,0,0,0,0,0,0,67,23.0666666666667,7.96666666666667,32.7,5.2,1.6
"AP_B9_1999_2","AP","B",9,1999,2,3,1,0,0,0,0.434342511,0,5.985300675,0,0.018156171,0.007658666,0,0,0,0.168490646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0.00283884,0,0,0,0.00851652,0,0,0,0,0,0,0.00851652,0.007658666,0.030634663,0,0,0,0,0,26,7.85,26.45,6.7,1.2
"AP_B9_2001_1","AP","B",9,2001,1,4,3,0,0,0,0,0,0.038293329,0,0,0.001135536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076188741,1.368537492,0,0,0,0.001135536,0.044285903,0.001135536,0,0,0,0,0,0.206783974,0,0,0,0,0,11.8333333333333,16.1428571428571,8.28571428571428,21.5142857142857,10.0142857142857,2
"AP_B9_2001_2","AP","B",9,2001,2,6,5,0,0,0,0.084245323,0,1.876877249,0,0.155189917,0,0,0,0,0.015317331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175946055,0.095662704,0,0,0,0.058669359,0,0,0,0,0,0,0.052991679,0,0,0,0,0,0,25.25,26.075,8.3,25.7,7.4,1
"AP_B9_2001_3","AP","B",9,2001,3,2,4,0,0,0,0.00283884,0,0.104781441,0,0.0141942,0,0,0,0,0,0,0,0,0,0,0,0.05931935,0,0,0,0,0,0,0,0,0,0,0,0.0141942,0.016736751,0,0,0.00283884,0.00283884,0.00567768,0,0,0,0,0,0.059727952,0,0,0,0,0,0,30,29,8.94285714285714,29.1142857142857,6.57142857142857,1.28
"AP_B9_2001_4","AP","B",9,2001,4,5,3,0,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0.047667702,0,0,0,0,0,0,0.007658666,0,0,0,0,0.015317331,0.007658666,0,0,0.00567768,0.042582599,0,0,0,0,0,0,0.015317331,0,0,0,0,0,0,0,24.95,8.2,34.05,6.85,1.5
"AP_B9_2002_3","AP","B",9,2002,3,3,2,0,0,0,0.0070971,0,0.028388399,0,0.043485925,0,0,0,0,0.00070971,0,0,0,0,0,0,0.061442964,0,0,0,0,0,0,0,0,0,0,0,0.045404817,0.008099164,0,0,0,0,0,0,0,0,0.00354855,0,0.040534772,0,0,0,0,0,0,0,29.3888888888889,8.01111111111111,30.8888888888889,6.15555555555556,0.95
"AP_B9_2002_4","AP","B",9,2002,4,3,2,0,0,0,0,0,0.140694823,0,0.010002259,0.003334086,0,0,0,0.009573332,0,0,0,0,0,0,0.041857384,0,0.00283884,0,0,0,0,0,0,0,0,0,0.011487999,0.011916926,0,0,0,0.0070971,0.109295338,0,0,0,0,0,0.022975997,0,0,0,0,0,0,0,21.1666666666667,8.11666666666667,26.6333333333333,7.55,1.225
"AP_B9_2003_1","AP","B",9,2003,1,5,1,0,0,0,0,0,0.019912531,0,0,0.056674126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094628,0,0,0,0,0,0,0,0.050554317,0.868661563,0,0,0,0.0047314,0.00378512,0,0,0,0,0,0.021444264,0,0,0,0,0,0,27.75,15.05,7.9625,11.6875,8.9625,1.38
"AP_B9_2003_2","AP","B",9,2003,2,3,1,0,0,0,0.718305102,0,6.414088317,0,0.01040908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094628,0,0,0,0,0.13252341,0.211117458,0,0,0.036904919,0,0,0.02081816,0,0,0,0,0.162565496,0,0,0,0,0,0,6.66666666666667,27.08,8.14,18.96,6.2,1.05
"AP_B9_2003_3","AP","B",9,2003,3,7,3,0,0,0,0.122818872,0,1.133518141,0,0.035761114,0.00378512,0,0,0,0.01787022,0,0,0,0,0,0,0.029048728,0,0,0,0.00567768,0,0,0.00094628,0,0,0,0,0.01230164,0.309845797,0,0,0,0.118284998,0.00094628,0.00283884,0,0,0.00189256,0,0.01608676,0,0.002552889,0,0,0,0,10,28.6833333333333,7.92,15.5166666666667,6.22,1.13333333333333
"AP_B9_2003_4","AP","B",9,2003,4,1,1,0,0,0,0,0,0.001914666,0,0,0,0,0,0,0.003829333,0,0,0,0,0,0,0.007658666,0,0,0,0,0,0,0.204396476,0,0,0,0,0.001914666,0.003829333,0,0,0.00425826,0,0,0.00141942,0,0,0.00141942,0.00141942,0.009573332,0,0,0,0,0,0,0,21.1,7.95,25.6166666666667,7.25,1.875
"AP_B9_2004_1","AP","B",9,2004,1,3,2,0,0,0,0,0,0.01794316,0,0.001531733,0.215974373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035229862,1.750410453,0,0,0,0,0,0.00283884,0,0,0,0,0.00889864,0,0,0,0,0,0,0,13.15,7.91666666666667,27.95,8.86666666666667,1.975
"AP_B9_2004_2","AP","B",9,2004,2,5,1,0,0,0,0,0,0.011916926,0,0.004030877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025549559,0.163233297,0,0,0,0.01845246,0,0,0,0,0,0,0.00141942,0,0,0,0,0,0,5,21.9,7.925,22.15,7.8,1.25
"AP_B9_2004_3","AP","B",9,2004,3,3,2,0,0,0,0.00283884,0,0.01277478,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0.034066079,0,0,0,0,0,0,0.00851652,0,0,0,0,0.00283884,0.046840859,0,0,0,0.00141942,0,0,0,0,0.01135536,0,0.019014025,0,0,0,0,0,0,25,29.3333333333333,8.2,21.4666666666667,6.9,1.3
"AP_B9_2004_4","AP","B",9,2004,4,1,1,0,0,0,0.0564495,0,0.007658666,0,0.068927991,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0.00141942,0,0,0,0,0,0,0,0.007658666,0.344639957,0,0,0,0.00567768,0,0,0,0,0,0,0.007658666,0,0,0,0,0,0,12.5,21.2,8,27.8333333333333,9.1,1.2
"AP_B9_2005_2","AP","B",9,2005,2,1,1,0,0,0,0.00993594,0,0.02922558,0,0.081054212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026111125,0.149291444,0,0,0,0.01561362,0,0,0,0,0,0,0.015317331,0,0,0,0,0,0,0,21.8166666666667,7.93333333333333,10.9166666666667,7.73333333333333,0.58
"AP_B9_2005_3","AP","B",9,2005,3,1,1,0,0,0,0.01987188,0.000354855,0.617416651,0,0.07883293,0,0,0,0,0.013436256,0,0,0,0,0,0.003972309,0.007944617,0,0,0,0,0,0,0.014263103,0,0,0,0,0.016106282,0.053149004,0,0,0.001064565,0.008161665,0.000354855,0.001064565,0,0,0.00070971,0,0.018807315,0,0,0,0,0,0,6.66666666666667,30.1090909090909,7.94545454545455,14.8545454545455,6.5,0.916666666666667
"AP_B9_2005_4","AP","B",9,2005,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003829333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007658666,0,0,0,0,0,0,0,0,0,0.00567768,0,0,0,0,0,0,0,0,0,24.0333333333333,8.03333333333333,29.9666666666667,7.66666666666667,2
"AP_B9_2006_3","AP","B",9,2006,3,4,1,0,0,0,0.0141942,0,0.201557636,0,0.069551579,0,0,0,0,0.00425826,0,0,0,0,0,0,0.476496183,0,0,0,0,0,0,0,0,0.01135536,0,0,0.00851652,0.0070971,0,0,0.151877937,0,0,0,0,0,0,0.01277478,0.04383837,0,0,0,0,0,0,55,30.4,8.025,31.025,7.05,1.35
"AP_B9_2006_4","AP","B",9,2006,4,2,1,0,0,0.003646984,0,0,0,0,0,0,0,0,0,0.018234918,0,0,0,0,0,0,0.103579756,0,0,0,0,0,0,0,0,0,0,0,0,0.117311308,0,0,0,0,0,0,0,0,0,0,0.034038514,0,0.018234918,0,0,0,0,33.3333333333333,22.8333333333333,7.9,28.7,7.23333333333333,1.9
"AP_B9_2007_1","AP","B",9,2007,1,2,2,0,0,0,0,0,0.017019257,0,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0.014995452,0.083535128,0,0,0,0,0.242720815,0,0,0,0,0,0.002431322,0,0,0,0,0,0,16,14.38,7.88,22,9.94,1.7
"AP_B9_2007_2","AP","B",9,2007,2,2,1,0,0,0.011487999,0,0,0.213912085,0,0.004775613,0.00662396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078983368,0.062082967,0,0,0,0.070024719,0.00189256,0,0,0,0,0,0.012345853,0,0,0,0,0,0,0,24.18,7.96,27.7,6.88,0.95
"AP_B9_2007_3","AP","B",9,2007,3,3,3,0,0,0.001041995,0.003880835,0,0.941187186,0,0.055926234,0,0,0,0,0.008440162,0,0,0,0,0,0,0.024563248,0,0,0,0,0,0,0,0,0,0,0,0.076185754,0.05590305,0,0,0.01324792,0,0.00094628,0.00189256,0,0,0,0,0.061451077,0.001041995,0.013598039,0,0,0,0,6,30.29,7.84,28.91,5.5625,0.677777777777778
"AP_B9_2007_4","AP","B",9,2007,4,1,2,0,0,0,0,0,0.006962423,0,0.00780681,0,0,0,0,0,0,0,0,0,0,0,0.01206507,0,0,0,0,0,0,0,0,0.00993594,0,0,0.00567768,0,0,0,0,0,0,0,0,0,0.00070971,0,0.00070971,0,0,0,0,0,0,20,19.66,8.06,33.74,8.04,0.7
"AP_B9_2008_1","AP","B",9,2008,1,1,3,0,0,0,0,0,0.10722132,0,0.05361066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010497506,0.00567768,0,0,0,0,0.01987188,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,7.6,10.6,9.7,0.5
"AP_B9_2008_2","AP","B",9,2008,2,2,1,0,0,0.271882633,0.026029301,0.015317331,3.198393605,0,0.020250357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070971,0,0,0,0,0.00141942,0,0,0.025186952,0.019038141,0,0,0.065293319,0.00141942,0,0,0,0,0,0,0.029360065,0.005470476,0.003646984,0,0,0,0,1.875,26.325,7.8875,27.9,7.4625,1.125
"AP_B9_2008_3","AP","B",9,2008,3,9,1,0,0,0,0.058334026,0,0.696308137,0,0.031227239,0.00425826,0,0,0,0.002552889,0,0,0,0,0,0,0.040866891,0,0,0,0,0,0,0,0,0.00070971,0,0,0.048112135,0.037445811,0,0,0.00567768,0.00212913,0,0,0,0,0.00354855,0,0.03703239,0,0.063822214,0,0,0.002552889,0,0,28.6571428571429,7.82857142857143,24.2,5.97142857142857,0.74
"AP_B9_2008_4","AP","B",9,2008,4,1,2,0,0,0,0.00141942,0.00283884,0,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0.016736751,0,0,0,0,0,0,0,0,0,0,0,0.00425826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,18.1333333333333,8.16666666666667,27.8666666666667,9.5,1.8
"AP_B9_2009_1","AP","B",9,2009,1,2,1,0,0,0,0,0,0.283518775,0,0,0.034066079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054484019,0.709990768,0,0,0.00780681,0,0.00851652,0,0,0,0,0,0.011487999,0.05432037,0,0,0,0,0,0,16.3833333333333,8.23333333333333,22.1,10.0333333333333,1.4
"AP_B9_2009_2","AP","B",9,2009,2,3,3,0,0,0,0.109897555,0,1.020677932,0,0.087234479,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218242006,0.152574441,0,0,0,0,0,0,0,0,0,0,0.033208225,0.025797611,0.001612351,0,0,0,0,11.6666666666667,25.8166666666667,7.76666666666667,19.4833333333333,7.46666666666667,0.9
"AP_B9_2009_3","AP","B",9,2009,3,5,2,0,0,0,0.008087593,0,5.388167613,0,0.02680533,0,0,0,0,0,0,0,0,0,0,0,0.033356369,0,0,0,0.00070971,0,0,0,0,0,0,0,0.00212913,0.050491037,0,0,0,0.00283884,0,0.00283884,0,0,0.00070971,0,0.011207216,0,0,0,0,0,0,0,31.0166666666667,8,25.3666666666667,6.58333333333333,0.833333333333333
"AP_B9_2009_4","AP","B",9,2009,4,1,1,0,0,0,0,0,0.125132887,0,0.029474259,0,0,0,0,0,0,0,0,0,0,0,0.004641616,0,0,0,0.00283884,0,0,0,0,0,0,0,0.007712536,0.006525197,0,0,0,0.0070971,0,0,0,0,0,0,0.002320808,0,0,0,0,0,0,7,19.04,8.1,20.36,7.02,1.7
"AP_B9_2010_2","AP","B",9,2010,2,3,2,0,0,0,0,0,0.043763804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147619677,0,0,0,0,0,0,0,0,0.088004038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,8,10.75,8.65,2.3
"AP_B9_2010_3","AP","B",9,2010,3,4,1,0,0,0,0.013283669,0.001914666,0.017191935,0,0.002127407,0,0,0,0,0.007328501,0,0,0,0,0,0,0.024603279,0,0,0,0,0,0,0.008509629,0,0.00189256,0,0,0.00094628,0.014382092,0,0,0,0,0,0,0,0,0,0,0.011583316,0,0.002127407,0,0,0,0,0,29.2714285714286,8.08571428571429,26.3142857142857,5.28571428571429,0.866666666666667
"AP_B9_2010_4","AP","B",9,2010,4,6,2,0,0,0,0.003403851,0,0.15337544,0,0,0.001612351,0,0,0,0.001701926,0,0.00094628,0,0,0,0,0.012225615,0,0.00094628,0,0,0,0,0,0,0,0,0,0.007284288,0.00094628,0,0,0.00094628,0,0,0,0,0,0,0,0.001276444,0,0,0,0,0,0,0,19.1375,8.05,26.1625,8.65,0.98
"AP_B9_2011_1","AP","B",9,2011,1,6,4,0,0,0,0,0,0.133844301,0,0,0.00851652,0,0,0,0,0,0.00189256,0,0,0,0,0,0,0,0,0.01135536,0,0,0,0,0,0,0,0.026350812,5.129916688,0,0,0.00189256,0.0094628,0.024603279,0,0,0,0,0,0,0.002431322,0,0,0,0,0,0,16.8,8.1,17.0333333333333,9.3,1.8
"AP_B9_2011_2","AP","B",9,2011,2,4,1,0,0,0,0.061035059,0,3.746331246,0,0.00922623,0,0,0,0,0.008061753,0,0,0,0,0,0,0.00212913,0,0,0,0.00141942,0,0,0,0,0,0,0,0.075229258,0.198119327,0,0,0.00567768,0.0141942,0.053228249,0,0,0,0.00070971,0,0.119940988,0,0.016123507,0,0,0,0,17,27.16,8.08,21.5,7.82,0.85
"AP_B9_2011_4","AP","B",9,2011,4,4,1,0,0,0,0,0,0.076586657,0,0.061269326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0.015317331,0,0,0.01703304,0.051099119,0,0,0,0,0,0,0,0.007658666,0,0,0,0,0,25,22.35,8.05,31.15,7.75,0
"AP_B9_2012_1","AP","B",9,2012,1,2,1,0,0,0,0,0,0.094456877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01703304,0.018599617,0,0,0,0,0,0,0,0,0,0,0.007293967,0,0,0,0,0,0,50.3333333333333,18.4,8.03333333333333,23.2,8.86666666666667,1.2
"AP_B9_2012_2","AP","B",9,2012,2,1,1,0,0,0,0.018163409,0,5.107418092,0,0.131931234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033271771,0.020986152,0,0,0,0.003003398,0,0,0,0,0,0,0.055002084,0,0,0,0,0,0,0,26.925,7.9,26.525,6.6,1.16666666666667
"AP_B9_2012_3","AP","B",9,2012,3,1,2,0,0,0,0.017019257,0,1.317264909,0,0.005374502,0,0,0,0,0,0,0,0,0,0,0.00283884,0.007293967,0,0,0,0,0,0,0.002687251,0,0,0,0,0,0.002687251,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0.013436256,0,0,0,0,0,26.9,7.9,25.35,6.175,0.725
"AP_B9_2012_4","AP","B",9,2012,4,2,1,0,0,0,0,0,0.01987188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020433445,0,0,0,0,0,0,0,0,0,0,0,0.00567768,0,0,0,0.00141942,0.01277478,0,0,0,0,0,0,0.010497506,0,0,0,0,0,0,28.3333333333333,22.5666666666667,8.03333333333333,28.8666666666667,7.1,0.95
"AP_B9_2013_1","AP","B",9,2013,1,5,2,0,0,0,0,0,0.05361066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163794862,0.029511531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,8.1,20.1,9.5,0.5
"AP_B9_2013_2","AP","B",9,2013,2,6,2,0,0,0,0.00283884,0,0.068524904,0,0.02418526,0,0,0,0,0,0,0,0,0,0,0,0.00094628,0,0,0,0.070024719,0,0,0.004030877,0,0,0,0,0.018067745,0.024603279,0,0,0.00189256,0.00851652,0.00662396,0.511937469,0,0,0,0,0.084245323,0,0,0,0,0,0,0,25.64,8.22,25.9,9.52,0.9
"AP_B9_2013_3","AP","B",9,2013,3,2,1,0,0,0.135941316,0.047844554,0.009573332,1.306386833,0.003829333,0.028476825,0,0,0,0,0,0,0,0,0,0,0,0.051143332,0,0,0,0,0,0,0.001914666,0,0,0,0,0.00851652,0.003829333,0,0,0.00094628,0,0,0,0,0,0.00094628,0.003829333,0.010453293,0,0,0,0,0,0,2.85714285714286,28.9857142857143,7.8,16.5285714285714,5.05714285714286,1.04
"AP_B9_2013_4","AP","B",9,2013,4,3,2,0,0,0,0,0,0.002271072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009929738,0,0,0,0.00283884,0,0,0,0,0,0,0,0.00936197,0.003406608,0,0,0,0,0.001135536,0,0,0,0,0,0.068927991,0,0,0,0,0,0,27.5,19.8333333333333,8.2,27.2333333333333,8.66666666666667,0.8
"AP_B9_2014_1","AP","B",9,2014,1,3,1,0,0,0.002552889,0,0,0,0,0,0.365920919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129991446,1.620265886,0,0,0,0,0.440966471,0,0,0,0,0,0.026744547,0.014709501,0,0,0,0,0,0,15.2333333333333,8,18.2333333333333,7.875,1.63333333333333
"AP_B9_2014_2","AP","B",9,2014,2,5,1,0,0,1.420352324,1.178158075,0,31.28690002,0.001276444,0.009076937,0.00094628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082968878,0,0,0,0.00189256,0.004775613,0.066725941,0,0,0,0.00283884,0.01608676,0,0,0,0,0.04467555,0.00094628,0,0,0,0,0,0,1.11111111111111,24.5666666666667,7.71111111111111,14.6,7.24444444444444,0.866666666666667
"AP_B9_2014_3","AP","B",9,2014,3,5,2,0,0,0,0.01135536,0,0.389031296,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0.035485499,0,0,0,0,0,0,0.01135536,0,0,0,0,0,0.007658666,0,0,0.01277478,0,0,0,0,0,0.0070971,0.00141942,0,0,0,0,0,0,0,16.6666666666667,30.8,8.13333333333333,27.0666666666667,5.96666666666667,0.75
"AP_B9_2015_1","AP","B",9,2015,1,2,1,0,0,0,0,0,0.50930127,0,0,0.007658666,0,0,0,0,0,0,0,0,0,0,0.007658666,0,0,0,0.00378512,0,0,0.003829333,0,0,0,0,0.006668173,0.145903969,0,0,0.00094628,0.00189256,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0,0,14.34,7.96,21.96,9.86,1.6
"AP_B9_2015_2","AP","B",9,2015,2,3,3,0,0,0,0,0,0.875920162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028388399,0,0,0,0,0,0,0,0.01277478,0.053937959,0,0,0,0.00567768,0.00141942,0,0,0,0,0,0.004356694,0,0,0,0,0,0,1.66666666666667,24.1,8.1,26.0833333333333,8.5,1.05
"AP_B9_2015_3","AP","B",9,2015,3,4,1,0,0,0,0.00283884,0,1.249084266,0,0.029673143,0,0,0,0,0,0,0,0,0,0,0,0.01040908,0,0,0,0,0,0,0.00094628,0,0,0,0,0.00189256,0.013924847,0,0,0,0.01987188,0,0,0,0,0,0.00094628,0.00094628,0,0,0,0,0,0,21.25,30.675,8.075,23.55,7,0.65
"AP_B9_2015_4","AP","B",9,2015,4,6,1,0,0,1.75766378,0.007658666,0.314005294,1.047322535,0,0.003829333,0,0,0,0,0.001914666,0,0,0,0,0,0,0.020092944,0,0,0,0,0,0,0,0,0,0,0,0.00283884,0.013402665,0,0,0,0.00094628,0,0,0,0,0.00283884,0.013402665,0.001914666,0,0,0,0,0,0,12.8571428571429,21.5428571428571,7.9,28.0142857142857,7.8,1.325
"AP_B9_2016_1","AP","B",9,2016,1,1,2,0,0,0,0,0.007658666,0.681621248,0,0.030634663,0.007658666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567768,4.184890647,0,0,0,0.123489537,0.00141942,0,0,0,0,0,0,0.007658666,0,0,0,0,0,0,16.6,8,7.83333333333333,9.66666666666667,1.1
"AP_B9_2016_2","AP","B",9,2016,2,4,2,0,0,0,0,0,2.134429307,0,0.067013325,0.00425826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046131149,0.30795432,0,0,0,0.148329387,0.025549559,0.00141942,0,0,0,0,0.050670192,0.001914666,0,0,0,0,0,13,26,8.1,16.6,8.65,0.82
"AP_B9_2016_3","AP","B",9,2016,3,1,2,0,0,0,0.00425826,0,0.110418469,0,0.00141942,0,0,0,0.00070971,0.01703304,0,0,0,0,0,0,0.008713387,0,0,0,0,0,0,0.00425826,0,0,0,0,0.00354855,0.014326839,0,0,0.00070971,0.00567768,0,0,0,0,0.00212913,0,0.00354855,0,0,0,0,0,0,40.4,30.1,8.01666666666667,24.8666666666667,6.7,0.88
"AP_B9_2016_4","AP","B",9,2016,4,5,1,0,0,0.00070971,0,0,0.004682019,0,0.00070971,0,0,0,0,0.00070971,0,0,0,0,0,0,0.10055049,0,0,0,0,0,0,0,0,0,0,0,0.010480279,0.010345917,0,0,0,0.00425826,0,0,0,0,0,0,0.023917788,0.033456277,0.007927391,0,0,0.010345917,0,11.4285714285714,24.2714285714286,8.08571428571429,27.4571428571429,8.12857142857143,1.2
"AP_B9_2017_2","AP","B",9,2017,2,5,1,0,0,1.424511821,7.154337576,0.952227436,4.05172011,0,0.015317331,0.00283884,0,0,0,0.002552889,0,0,0,0,0,0,0,0,0,0,0.00283884,0,0,0,0,0,0,0,0.01277478,0.029501194,0,0,0,0,0.01135536,3.474740088,0,0,0,0,0.022986334,0,0,0,0,0,0,0,27.38,8.02,22.84,6.64,1.06
